"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Five_mins"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RH","SlrW_Avg","CUV5_W_Avg","Rain_mm_Tot","T107_C_Avg"
"TS","RN","meters/second","Deg","Deg","Deg C","%","W/m^2","W/m^2","mm","Deg C"
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Tot","Avg"
"2021-12-07 14:45:00",156696,1.667,143.2,25.07,26.16,78.86,221.1,15.15,0,28.18
"2021-12-07 14:50:00",156697,1.253,132.2,26.21,26.16,78.95,249.3,16.62,0,28.1
"2021-12-07 14:55:00",156698,1.358,136.8,24.35,26.24,78.36,260.9,16.74,0,28.12
"2021-12-07 15:00:00",156699,1.715,156.8,31.36,26.16,80.4,295.1,17.97,0,27.98
"2021-12-07 15:05:00",156700,1.171,135.1,21.25,26.25,79.35,362.9,20.21,0,28.04
"2021-12-07 15:10:00",156701,1.346,129.3,41.4,26.98,77.26,519,25.15,0,28.86
"2021-12-07 15:15:00",156702,1.72,126.6,35.66,26.89,78.67,338.4,19.94,0,29.23
"2021-12-07 15:20:00",156703,1.5,136.6,38.73,26.45,79.31,247.3,14.84,0,28.87
"2021-12-07 15:25:00",156704,1.685,156.1,25.04,25.92,80.9,181.1,11.4,0,28.13
"2021-12-07 15:30:00",156705,1.341,142.1,23.15,25.81,79.3,227.9,13.6,0,27.77
"2021-12-07 15:35:00",156706,1.278,163.5,54.23,25.88,78.41,230,13.95,0,27.69
"2021-12-07 15:40:00",156707,1.013,145.1,20.06,25.94,77.66,222.9,13.35,0,27.71
"2021-12-07 15:45:00",156708,0.967,140.4,23.8,26.07,77.95,225,13.32,0,27.94
"2021-12-07 15:50:00",156709,1.133,144,29.02,25.98,79.21,212.8,12.43,0,27.97
"2021-12-07 15:55:00",156710,0.989,151.9,33.88,25.99,79.57,187.7,11.09,0,27.92
"2021-12-07 16:00:00",156711,0.907,155.9,21.38,25.94,79.65,186.6,10.97,0,27.75
"2021-12-07 16:05:00",156712,0.679,149.4,25.49,25.85,80.4,178.5,10.41,0,27.7
"2021-12-07 16:10:00",156713,0.823,147.2,12.71,25.79,80.4,167.9,9.67,0,27.62
"2021-12-07 16:15:00",156714,0.937,140,21.71,25.78,79.96,162.7,9.28,0,27.54
"2021-12-07 16:20:00",156715,0.704,158.3,30.71,25.65,80.6,132.7,7.7,0,27.4
"2021-12-07 16:25:00",156716,0.877,142.8,20.12,25.56,81.9,104.6,6.163,0,27.26
"2021-12-07 16:30:00",156717,0.84,133.6,26.6,25.51,81.7,99.2,5.822,0,27.12
"2021-12-07 16:35:00",156718,0.971,156.6,27.1,25.3,82.8,81.3,4.824,0,26.82
"2021-12-07 16:40:00",156719,0.581,155.1,23.3,25.26,83.5,68.54,4.083,0,26.74
"2021-12-07 16:45:00",156720,0.283,158.6,15.5,25.28,83.9,67.73,4.042,0,26.76
"2021-12-07 16:50:00",156721,0.755,162.9,34.2,25.27,83,83,4.814,0,26.76
"2021-12-07 16:55:00",156722,0.402,151.8,25.87,25.2,83.4,102.9,5.816,0,26.73
"2021-12-07 17:00:00",156723,1.305,146.3,28.29,25.11,84.2,90.1,5.068,0,26.57
"2021-12-07 17:05:00",156724,0.278,127.5,19.53,25.11,84.2,69.99,3.941,0,26.49
"2021-12-07 17:10:00",156725,0.095,143.6,2.246,25.15,84.3,51.65,2.933,0,26.58
"2021-12-07 17:15:00",156726,0.413,129,18.27,25.12,84.2,41.35,2.434,0,26.59
"2021-12-07 17:20:00",156727,0.283,106,17.43,25.04,84.3,41.13,2.451,0,26.54
"2021-12-07 17:25:00",156728,0.267,147.5,16.54,25.01,84.7,41.77,2.475,0,26.47
"2021-12-07 17:30:00",156729,0.124,95.1,8.18,25,84.6,23.91,1.446,0,26.45
"2021-12-07 17:35:00",156730,0.2,96.3,5.874,24.89,85.7,11.78,0.836,0,26.45
"2021-12-07 17:40:00",156731,0.965,94.3,19.24,24.74,88.3,7.412,0.587,0,26.28
"2021-12-07 17:45:00",156732,0.982,92.9,26.31,24.47,88.6,3.676,0.378,0,26.06
"2021-12-07 17:50:00",156733,0.596,141.9,26.27,24.18,90.2,2.451,0.475,0,25.79
"2021-12-07 17:55:00",156734,0.248,157.3,5.887,23.79,91.8,0.084,0.415,0,25.51
"2021-12-07 18:00:00",156735,0.227,156.1,7.544,23.42,92.9,0,0.381,0,25.19
"2021-12-07 18:05:00",156736,0.238,158.2,7.914,23.18,93.7,0,0.303,0,24.87
"2021-12-07 18:10:00",156737,0.15,161.7,7.712,23.02,94.3,0,0.297,0,24.61
"2021-12-07 18:15:00",156738,0,0,0,22.98,94.7,0.21,0.297,0,24.57
"2021-12-07 18:20:00",156739,0.058,156.6,2.808,22.89,94.9,0.008,0.206,0,24.47
"2021-12-07 18:25:00",156740,0.009,149,0.004,22.84,94.9,0,0.185,0,24.39
"2021-12-07 18:30:00",156741,0.009,178.2,0,22.82,95.5,0,0.101,0,24.36
"2021-12-07 18:35:00",156742,0.086,148.5,1.752,22.79,95.5,0,0.078,0,24.34
"2021-12-07 18:40:00",156743,0.09,150.1,3.93,22.65,95.9,0,0.007,0,24.15
"2021-12-07 18:45:00",156744,0.019,145.3,0,22.63,96.4,0,0,0.254,24.22
"2021-12-07 18:50:00",156745,0.107,159.7,3.333,22.62,96.7,0,0,0,24.24
"2021-12-07 18:55:00",156746,0.062,139.5,0.994,22.64,97,0,0,0,24.18
"2021-12-07 19:00:00",156747,0.388,125,9.2,22.7,97.2,0,0,0,24.09
"2021-12-07 19:05:00",156748,0.255,113.6,4.682,22.78,97.3,0,0,0,24.04
"2021-12-07 19:10:00",156749,0,0,0,22.81,97.5,0,0,0,24.09
"2021-12-07 19:15:00",156750,0.371,155.2,10.17,22.82,97.4,0,0,0,24.01
"2021-12-07 19:20:00",156751,0.482,159,10.37,22.78,97.4,0,0,0,23.88
"2021-12-07 19:25:00",156752,0.238,151.5,7.364,22.76,97.5,0,0,0,23.81
"2021-12-07 19:30:00",156753,0.033,151.3,0.052,22.71,97.7,0,0,0,23.81
"2021-12-07 19:35:00",156754,0.111,153.8,2.834,22.68,97.8,0,0,0,23.83
"2021-12-07 19:40:00",156755,0.288,156.5,10.23,22.63,98,0,0,0,23.78
"2021-12-07 19:45:00",156756,0.167,162.4,7.506,22.59,98.2,0,0,0,23.7
"2021-12-07 19:50:00",156757,0.427,151.8,14.15,22.64,98.4,0,0,0,23.73
"2021-12-07 19:55:00",156758,0.616,149.1,18.22,22.73,98.4,0,0,0,23.72
"2021-12-07 20:00:00",156759,0.437,147.9,13.3,22.81,98.4,0,0,0,23.77
"2021-12-07 20:05:00",156760,0.405,154.3,11.02,22.85,98.3,0,0,0,23.76
"2021-12-07 20:10:00",156761,0.111,165.6,4.52,22.87,98.3,0,0,0,23.77
"2021-12-07 20:15:00",156762,0.083,153.8,2.803,22.86,98.4,0,0,0,23.78
"2021-12-07 20:20:00",156763,0,0,0,22.82,98.4,0,0,0,23.81
"2021-12-07 20:25:00",156764,0.009,152.2,0.003,22.75,98.3,0,0,0,23.77
"2021-12-07 20:30:00",156765,0.195,159.9,5.216,22.69,98.3,0,0,0,23.69
"2021-12-07 20:35:00",156766,0.042,157.6,7.968,22.67,98.3,0,0,0,23.61
"2021-12-07 20:40:00",156767,0.047,153.2,2.599,22.63,98.3,0,0,0,23.61
"2021-12-07 20:45:00",156768,0,0,0,22.6,98.3,0,0,0,23.63
"2021-12-07 20:50:00",156769,0.196,159.4,4.527,22.59,98.4,0,0,0,23.6
"2021-12-07 20:55:00",156770,0,0,0,22.57,98.4,0,0,0,23.57
"2021-12-07 21:00:00",156771,0.06,180.1,0.043,22.55,98.4,0,0,0,23.56
"2021-12-07 21:05:00",156772,0.012,179.7,0.003,22.54,98.4,0,0,0,23.56
"2021-12-07 21:10:00",156773,0.116,169.6,9.02,22.53,98.5,0,0,0,23.53
"2021-12-07 21:15:00",156774,0,0,0,22.54,98.5,0,0,0,23.51
"2021-12-07 21:20:00",156775,0,0,0,22.56,98.5,0,0,0,23.61
"2021-12-07 21:25:00",156776,0,0,0,22.57,98.6,0,0,0,23.66
"2021-12-07 21:30:00",156777,0.024,143,0.003,22.55,98.6,0,0,0,23.68
"2021-12-07 21:35:00",156778,0.074,153.2,2.831,22.56,98.6,0,0,0,23.65
"2021-12-07 21:40:00",156779,0.012,154.8,0.003,22.53,98.7,0,0,0,23.58
"2021-12-07 21:45:00",156780,0,0,0,22.5,98.7,0,0,0,23.53
"2021-12-07 21:50:00",156781,0,0,0,22.49,98.7,0,0,0,23.53
"2021-12-07 21:55:00",156782,0,0,0,22.45,98.7,0,0,0,23.49
"2021-12-07 22:00:00",156783,0,0,0,22.44,98.7,0,0,0,23.49
"2021-12-07 22:05:00",156784,0,0,0,22.44,98.7,0,0,0,23.47
"2021-12-07 22:10:00",156785,0.009,171.9,0.003,22.4,98.7,0,0,0,23.43
"2021-12-07 22:15:00",156786,0,0,0,22.39,98.7,0,0,0,23.44
"2021-12-07 22:20:00",156787,0,0,0,22.38,98.8,0,0,0,23.49
"2021-12-07 22:25:00",156788,0,0,0,22.36,98.7,0,0,0,23.55
"2021-12-07 22:30:00",156789,0,0,0,22.32,98.7,0,0,0,23.53
"2021-12-07 22:35:00",156790,0,0,0,22.3,98.8,0,0,0,23.48
"2021-12-07 22:40:00",156791,0,0,0,22.3,98.9,0,0,0,23.52
"2021-12-07 22:45:00",156792,0,0,0,22.29,98.8,0,0,0,23.57
"2021-12-07 22:50:00",156793,0,0,0,22.24,98.9,0,0,0,23.53
"2021-12-07 22:55:00",156794,0,0,0,22.24,98.9,0,0,0,23.53
"2021-12-07 23:00:00",156795,0,0,0,22.26,98.9,0,0,0,23.5
"2021-12-07 23:05:00",156796,0,0,0,22.22,99,0,0,0,23.44
