"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Five_mins"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RH","SlrW_Avg","CUV5_W_Avg","Rain_mm_Tot","T107_C_Avg"
"TS","RN","meters/second","Deg","Deg","Deg C","%","W/m^2","W/m^2","mm","Deg C"
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Tot","Avg"
"2022-03-07 16:15:00",182634,2.38,37.78,26.7,28.66,67.59,418.5,18.62,0,32.36
"2022-03-07 16:20:00",182635,2.561,58.49,26.14,28.71,67.89,400.3,17.66,0,32.14
"2022-03-07 16:25:00",182636,1.918,38.7,16.48,28.77,67.14,380.9,16.74,0,32.1
"2022-03-07 16:30:00",182637,2.295,32.01,18.97,28.14,71.01,359.8,15.7,0,31.65
"2022-03-07 16:35:00",182638,2.608,63.93,13.98,28.14,70.49,340,14.69,0,31.45
"2022-03-07 16:40:00",182639,2.66,58.11,16.13,27.98,70.06,319.8,13.7,0,31.46
"2022-03-07 16:45:00",182640,3.01,60.75,15.55,27.79,69.49,299.9,12.72,0,31.28
"2022-03-07 16:50:00",182641,2.805,47.48,18.62,27.78,69.56,280,11.77,0,30.99
"2022-03-07 16:55:00",182642,2.242,37.4,13.78,27.65,69.94,259.4,10.83,0,30.53
"2022-03-07 17:00:00",182643,1.97,46.27,15.32,27.57,69.93,238.2,9.89,0,30.11
"2022-03-07 17:05:00",182644,2.04,48.19,18.2,27.55,71.21,217.5,8.97,0,29.83
"2022-03-07 17:10:00",182645,2.21,31.26,19.79,27.4,70.2,197.7,8.1,0,29.3
"2022-03-07 17:15:00",182646,2.045,33.01,17.84,27.15,73.02,177.3,7.242,0,28.69
"2022-03-07 17:20:00",182647,2.643,62.11,16.45,27.1,73.78,158.5,6.402,0,28.31
"2022-03-07 17:25:00",182648,2.163,61.21,10.08,26.76,76.54,112.5,5.607,0,27.96
"2022-03-07 17:30:00",182649,2.558,69.54,16.84,26.4,77.08,31.44,4.696,0,27.58
"2022-03-07 17:35:00",182650,1.697,62.26,2.996,26.25,78.1,27.4,3.871,0,27.34
"2022-03-07 17:40:00",182651,1.843,52.64,15.55,26.12,77.38,24.41,3.341,0,27.16
"2022-03-07 17:45:00",182652,1.608,35.03,20.16,25.99,77.96,21.66,2.798,0,26.87
"2022-03-07 17:50:00",182653,0.896,51.75,0.039,25.81,79.51,18.09,2.266,0,26.79
"2022-03-07 17:55:00",182654,0.988,51.77,0.051,25.61,80.3,14.7,1.79,0,26.76
"2022-03-07 18:00:00",182655,1.017,51.79,0.036,25.43,81.3,11.37,1.329,0,26.63
"2022-03-07 18:05:00",182656,0.961,51.78,0.048,25.31,81.8,7.807,1.015,0,26.41
"2022-03-07 18:10:00",182657,0.835,51.76,0.033,25.11,81.7,3.87,0.688,0,26.34
"2022-03-07 18:15:00",182658,0.251,51.76,0.033,24.88,83,0.697,0.408,0,26.29
"2022-03-07 18:20:00",182659,0.488,51.79,0.037,24.65,82.9,0,0.226,0,26.2
"2022-03-07 18:25:00",182660,0.3,51.77,0.028,24.5,83.8,0,0.101,0,26.17
"2022-03-07 18:30:00",182661,0.424,51.79,0.027,24.31,84.2,0,0.007,0,26.05
"2022-03-07 18:35:00",182662,0.643,51.78,0.03,24.24,84.6,0,0,0,25.8
"2022-03-07 18:40:00",182663,0.669,51.79,0.018,24.21,85.3,0,0,0,25.71
"2022-03-07 18:45:00",182664,0.718,51.81,0.024,24.09,86.2,0,0,0,25.66
"2022-03-07 18:50:00",182665,0.258,51.79,0.023,23.94,87.1,0,0,0,25.64
"2022-03-07 18:55:00",182666,0.202,51.79,0.018,23.8,88.1,0,0,0,25.59
"2022-03-07 19:00:00",182667,0.105,51.81,0,23.7,88.7,0,0,0,25.54
"2022-03-07 19:05:00",182668,0.157,51.8,0,23.61,89.4,0,0,0,25.47
"2022-03-07 19:10:00",182669,0.068,51.8,0.009,23.53,90,0,0,0,25.42
"2022-03-07 19:15:00",182670,0.185,51.8,0,23.5,90.7,0,0,0,25.33
"2022-03-07 19:20:00",182671,0.388,51.8,0.01,23.48,90.4,0,0,0,25.24
"2022-03-07 19:25:00",182672,0.709,51.78,0.017,23.63,90,0,0,0,25.08
"2022-03-07 19:30:00",182673,0.308,51.78,0.021,23.73,90,0,0,0,25.02
"2022-03-07 19:35:00",182674,0.41,51.8,0.022,23.64,89.9,0,0,0,25.07
"2022-03-07 19:40:00",182675,0.248,51.79,0.014,23.71,89.8,0,0,0,25.02
"2022-03-07 19:45:00",182676,0.265,51.8,0.018,23.67,90.1,0,0,0,25.01
"2022-03-07 19:50:00",182677,0.233,51.79,0.015,23.64,90,0,0,0,24.92
"2022-03-07 19:55:00",182678,0.009,51.81,0,23.57,90.6,0,0,0,24.93
"2022-03-07 20:00:00",182679,0,0,0,23.46,90.6,0,0,0,24.88
"2022-03-07 20:05:00",182680,0.04,51.8,0.004,23.5,90.5,0,0,0,24.81
"2022-03-07 20:10:00",182681,0,0,0,23.45,90.9,0,0,0,24.82
"2022-03-07 20:15:00",182682,0,0,0,23.34,91.5,0,0,0,24.82
"2022-03-07 20:20:00",182683,0,0,0,23.21,92,0,0,0,24.76
"2022-03-07 20:25:00",182684,0,0,0,22.95,93,0,0,0,24.68
"2022-03-07 20:30:00",182685,0,0,0,22.76,93.9,0,0,0,24.52
"2022-03-07 20:35:00",182686,0,0,0,22.51,94.9,0,0,0,24.48
"2022-03-07 20:40:00",182687,0,0,0,22.44,95.1,0,0,0,24.36
"2022-03-07 20:45:00",182688,0,0,0,22.5,95.1,0,0,0,24.3
"2022-03-07 20:50:00",182689,0,0,0,22.55,95,0,0,0,24.16
"2022-03-07 20:55:00",182690,0,0,0,22.56,94.9,0,0,0,23.97
"2022-03-07 21:00:00",182691,0,0,0,22.48,95.1,0,0,0,23.84
"2022-03-07 21:05:00",182692,0,0,0,22.46,95,0,0,0,23.82
"2022-03-07 21:10:00",182693,0,0,0,22.52,95,0,0,0,23.82
"2022-03-07 21:15:00",182694,0,0,0,22.5,95.3,0,0,0,23.83
"2022-03-07 21:20:00",182695,0,0,0,22.4,95.6,0,0,0,23.83
"2022-03-07 21:25:00",182696,0,0,0,22.34,95.8,0,0,0,23.84
"2022-03-07 21:30:00",182697,0,0,0,22.24,96.2,0,0,0,23.75
"2022-03-07 21:35:00",182698,0,0,0,22.21,96.1,0,0,0,23.54
"2022-03-07 21:40:00",182699,0,0,0,22.1,96,0,0,0,23.5
"2022-03-07 21:45:00",182700,0,0,0,21.83,97.1,0,0,0,23.52
"2022-03-07 21:50:00",182701,0,0,0,21.79,97.2,0,0,0,23.46
"2022-03-07 21:55:00",182702,0,0,0,21.9,97.6,0,0,0,23.28
"2022-03-07 22:00:00",182703,0,0,0,22.07,96.6,0,0,0,23.21
"2022-03-07 22:05:00",182704,0,0,0,21.98,97.5,0,0,0,23.14
"2022-03-07 22:10:00",182705,0.018,51.8,0.004,22.25,96,0,0,0,23.05
"2022-03-07 22:15:00",182706,0,0,0,22.03,96.8,0,0,0,23.16
"2022-03-07 22:20:00",182707,0,0,0,21.92,97.3,0,0,0,23.17
"2022-03-07 22:25:00",182708,0,0,0,21.81,97.3,0,0,0,23.28
"2022-03-07 22:30:00",182709,0,0,0,21.64,97.6,0,0,0,23.28
"2022-03-07 22:35:00",182710,0,0,0,21.52,98.5,0,0,0,23.21
"2022-03-07 22:40:00",182711,0,0,0,21.53,98.3,0,0,0,23.2
"2022-03-07 22:45:00",182712,0,0,0,21.54,98.7,0,0,0,23.18
"2022-03-07 22:50:00",182713,0,0,0,21.61,98.6,0,0,0,23.16
"2022-03-07 22:55:00",182714,0,0,0,21.51,98.6,0,0,0,23.23
"2022-03-07 23:00:00",182715,0,0,0,21.43,98.9,0,0,0,23.23
"2022-03-07 23:05:00",182716,0,0,0,21.42,98.8,0,0,0,23.23
"2022-03-07 23:10:00",182717,0,0,0,21.26,98.9,0,0,0,23.24
"2022-03-07 23:15:00",182718,0,0,0,21.18,98.9,0,0,0,23.22
"2022-03-07 23:20:00",182719,0,0,0,21.1,99.3,0,0,0,23.23
"2022-03-07 23:25:00",182720,0,0,0,21.17,99.4,0,0,0,23.2
"2022-03-07 23:30:00",182721,0,0,0,21.27,99.8,0,0,0,23.13
"2022-03-07 23:35:00",182722,0,0,0,21.42,99.3,0,0,0,23.01
"2022-03-07 23:40:00",182723,0,0,0,21.39,99.6,0,0,0,22.94
"2022-03-07 23:45:00",182724,0,0,0,21.5,99.3,0,0,0,22.85
"2022-03-07 23:50:00",182725,0,0,0,21.42,99.5,0,0,0,22.88
"2022-03-07 23:55:00",182726,0,0,0,21.37,99.3,0,0,0,22.86
"2022-03-08 00:00:00",182727,0.009,51.81,0,21.36,99.6,0,0,0,22.74
"2022-03-08 00:05:00",182728,0.021,51.79,0.006,21.55,99.1,0,0,0,22.56
"2022-03-08 00:10:00",182729,0,0,0,21.51,99,0,0,0,22.52
"2022-03-08 00:15:00",182730,0,0,0,21.42,99,0,0,0,22.56
"2022-03-08 00:20:00",182731,0,0,0,21.29,99.1,0,0,0,22.62
"2022-03-08 00:25:00",182732,0,0,0,21.15,99.2,0,0,0,22.71
"2022-03-08 00:30:00",182733,0,0,0,21.07,99.4,0,0,0,22.71
"2022-03-08 00:35:00",182734,0,0,0,21.04,99.6,0,0,0,22.66
"2022-03-08 00:40:00",182735,0,0,0,21.12,99.7,0,0,0,22.68
"2022-03-08 00:45:00",182736,0,0,0,21.13,99.7,0,0,0,22.67
"2022-03-08 00:50:00",182737,0,0,0,21.13,99.8,0,0,0,22.68
"2022-03-08 00:55:00",182738,0.014,51.81,0,21.23,99.9,0,0,0,22.57
"2022-03-08 01:00:00",182739,0.022,51.81,0,21.3,99.7,0,0,0,22.56
"2022-03-08 01:05:00",182740,0.012,51.81,0,21.26,99.6,0,0,0,22.62
