"TOA5","88296","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Five_mins"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RH","SlrW_Avg","CUV5_W_Avg","Rain_mm_Tot","T107_C_Avg"
"TS","RN","meters/second","Deg","Deg","Deg C","%","W/m^2","W/m^2","mm","Deg C"
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Tot","Avg"
"2021-03-09 14:35:00",78070,2.298,29.36,29.96,31.06,72.02,725.8,33.25,0,37.32
"2021-03-09 14:40:00",78071,2.258,26.39,28.63,31.39,71.52,614.4,29.46,0,37.57
"2021-03-09 14:45:00",78072,2.468,25.04,26.39,30.86,73.95,462.4,23.86,0,36.71
"2021-03-09 14:50:00",78073,2.645,44.36,30.27,30.43,74.14,520.8,24.97,0,35.68
"2021-03-09 14:55:00",78074,2.605,34.37,28.42,30.73,71.81,645.2,28.88,0,35.68
"2021-03-09 15:00:00",78075,2.78,32.94,24.97,30.83,71.42,739.9,31.67,0,35.88
"2021-03-09 15:05:00",78076,2.777,37.77,28.83,30.92,71.89,696.4,29.86,0,36.17
"2021-03-09 15:10:00",78077,2.598,18.29,24.57,30.75,73.56,550.1,25.31,0,36.04
"2021-03-09 15:15:00",78078,2.433,26.43,32.71,30.92,72.58,638.3,27.17,0,36.11
"2021-03-09 15:20:00",78079,2.703,45.2,21.7,30.76,72.25,602.9,25.97,0,35.96
"2021-03-09 15:25:00",78080,2.643,39.99,22.63,30.5,74,489.6,22.19,0,35.65
"2021-03-09 15:30:00",78081,2.863,37.16,24.92,30.48,73.46,499.3,22,0,35.44
"2021-03-09 15:35:00",78082,2.577,36.18,19.43,30.14,75.73,339.2,17.5,0,34.71
"2021-03-09 15:40:00",78083,2.433,16.04,26.82,29.86,75.27,358.7,17.36,0,34
"2021-03-09 15:45:00",78084,2.823,33.78,18.93,29.84,75.57,478.2,20.09,0,33.5
"2021-03-09 15:50:00",78085,2.622,35.92,24.06,30.34,75.1,387.5,17.65,0,33.89
"2021-03-09 15:55:00",78086,3.165,27.15,33.07,29.52,77.91,278.1,14.4,0,32.96
"2021-03-09 16:00:00",78087,3.458,30.94,20.55,29.04,79.14,263.7,13.57,0,32.11
"2021-03-09 16:05:00",78088,2.44,29.94,28.19,29,79.53,269.5,13.49,0,31.78
"2021-03-09 16:10:00",78089,2.408,36.47,33.87,29.1,80.1,257,13.15,0,31.73
"2021-03-09 16:15:00",78090,2.395,30.27,27.37,29.14,79.49,285.9,13.56,0,31.76
"2021-03-09 16:20:00",78091,2.598,27.75,34.54,29.12,79.91,292.4,13.78,0,31.68
"2021-03-09 16:25:00",78092,2.7,31.52,31.11,29.08,80.2,252.2,12.34,0,31.54
"2021-03-09 16:30:00",78093,2.725,33.56,24.88,28.92,80.9,178.1,9.93,0,31.29
"2021-03-09 16:35:00",78094,2.815,26.25,29.57,28.69,81.3,176.2,9.03,0,30.93
"2021-03-09 16:40:00",78095,2.243,33.56,32.15,28.5,82.2,161.6,8.43,0,30.61
"2021-03-09 16:45:00",78096,2.58,37.8,23.65,28.42,82.5,208.6,8.7,0,30.54
"2021-03-09 16:50:00",78097,2.847,28.21,35.46,28.59,81.5,309,9.73,0,30.71
"2021-03-09 16:55:00",78098,2.307,31.75,33.14,28.87,80.6,305.2,9.75,0,31.19
"2021-03-09 17:00:00",78099,2.69,22.99,27.11,28.89,81.9,226.2,8.88,0,31.33
"2021-03-09 17:05:00",78100,2.572,25.98,25.09,28.57,82.6,195.9,7.926,0,30.82
"2021-03-09 17:10:00",78101,2.43,30.41,23.31,28.59,82.6,170.5,6.932,0,30.63
"2021-03-09 17:15:00",78102,2.638,22.48,23.3,28.53,81.9,169.3,6.058,0,30.35
"2021-03-09 17:20:00",78103,2.585,21.08,21.84,28.53,81.3,157,5.438,0,30.06
"2021-03-09 17:25:00",78104,2.258,29.74,20.62,28.45,81.7,134.8,4.939,0,29.75
"2021-03-09 17:30:00",78105,2.605,5.068,28.65,28.19,82.7,83,4.282,0,29.41
"2021-03-09 17:35:00",78106,2.162,19.5,19.72,28.04,83.1,66.21,3.509,0,29.23
"2021-03-09 17:40:00",78107,2.448,25.35,33.97,27.86,84,53.96,2.791,0,28.97
"2021-03-09 17:45:00",78108,2.545,25.44,30.92,27.68,84.5,43.52,2.212,0,28.73
"2021-03-09 17:50:00",78109,2.41,30.58,32.09,27.53,85.2,33.08,1.689,0,28.49
"2021-03-09 17:55:00",78110,2.405,8.09,26.07,27.4,85.6,24.16,1.264,0,28.27
"2021-03-09 18:00:00",78111,1.82,13.42,29.09,27.31,86.1,15.7,0.991,0,28.13
"2021-03-09 18:05:00",78112,2.245,19.26,20.05,27.23,86.1,8.79,0.651,0,27.97
"2021-03-09 18:10:00",78113,1.858,17.3,26.18,27.15,86.6,3.735,0.415,0,27.82
"2021-03-09 18:15:00",78114,1.695,17.73,25.7,27.03,87.2,0.621,0.236,0,27.68
"2021-03-09 18:20:00",78115,1.605,16.28,31.71,26.96,87.6,0,0.101,0,27.54
"2021-03-09 18:25:00",78116,1.855,15.59,23.09,26.87,88,0,0.101,0,27.41
"2021-03-09 18:30:00",78117,1.561,15.45,22.98,26.79,88.4,0,0.074,0,27.34
"2021-03-09 18:35:00",78118,1.39,13.01,19.49,26.68,88.8,0,0.003,0,27.26
"2021-03-09 18:40:00",78119,1.31,15.38,26.5,26.58,89.4,0,0,0,27.17
"2021-03-09 18:45:00",78120,1.363,5.576,24.23,26.47,89.9,0,0,0,27.06
"2021-03-09 18:50:00",78121,1.303,13.26,20.97,26.39,90.3,0,0,0,26.98
"2021-03-09 18:55:00",78122,1.125,20.68,18.37,26.27,90.7,0,0,0,26.91
"2021-03-09 19:00:00",78123,1.405,9.22,25.66,26.24,90.7,0,0,0,26.78
"2021-03-09 19:05:00",78124,1.37,24.92,32.49,26.21,90.8,0,0,0,26.7
"2021-03-09 19:10:00",78125,1.375,11.41,21.65,26.17,91,0,0,0,26.63
"2021-03-09 19:15:00",78126,1.325,27.09,30.39,26.12,91.3,0,0,0,26.59
"2021-03-09 19:20:00",78127,1.798,16.3,27.74,26.13,91.2,0,0,0,26.53
"2021-03-09 19:25:00",78128,1.405,14.4,27.81,26.08,91.6,0,0,0,26.5
"2021-03-09 19:30:00",78129,1.548,14.08,21.99,26.02,91.8,0,0,0,26.43
"2021-03-09 19:35:00",78130,1.325,14.46,28.29,25.98,92.2,0,0,0,26.39
"2021-03-09 19:40:00",78131,1.495,11.81,24.26,25.94,92.3,0,0,0,26.32
"2021-03-09 19:45:00",78132,1.587,20.74,30.4,25.92,92.6,0,0,0,26.3
"2021-03-09 19:50:00",78133,1.257,19.62,23.16,25.91,92.9,0,0,0,26.27
"2021-03-09 19:55:00",78134,1.166,16.96,24.63,25.85,93.2,0,0,0,26.24
"2021-03-09 20:00:00",78135,1.196,14.48,26.33,25.81,93.4,0,0,0,26.22
"2021-03-09 20:05:00",78136,1.175,8.88,24.6,25.81,93.5,0,0,0,26.18
"2021-03-09 20:10:00",78137,0.743,4.52,28.57,25.75,93.7,0,0,0,26.13
"2021-03-09 20:15:00",78138,0.903,10,27.06,25.72,94,0,0,0,26.11
"2021-03-09 20:20:00",78139,0.785,338.1,30.1,25.7,94.1,0,0,0,26.06
"2021-03-09 20:25:00",78140,0.561,325.7,14.77,25.65,94.3,0,0,0,26
"2021-03-09 20:30:00",78141,0.437,340.9,16.42,25.61,94.4,0,0,0,25.94
"2021-03-09 20:35:00",78142,0.098,12.96,8.74,25.51,94.7,0,0,0,25.93
"2021-03-09 20:40:00",78143,0.385,344.2,19.57,25.45,95,0,0,0,25.88
"2021-03-09 20:45:00",78144,0.715,329.1,19.63,25.43,95.2,0,0,0,25.8
"2021-03-09 20:50:00",78145,0.378,330.4,14.9,25.38,95.3,0,0,0,25.76
"2021-03-09 20:55:00",78146,0.669,316.3,17.97,25.33,95.4,0,0,0,25.69
"2021-03-09 21:00:00",78147,0.229,329,10.82,25.29,95.5,0,0,0,25.68
"2021-03-09 21:05:00",78148,0.235,312.1,11.43,25.25,95.6,0,0,0,25.64
"2021-03-09 21:10:00",78149,0.285,307.5,10.82,25.18,95.7,0,0,0,25.58
"2021-03-09 21:15:00",78150,0.25,313,8.08,25.12,95.9,0,0,0,25.55
"2021-03-09 21:20:00",78151,0.247,309,9.81,25.09,96,0,0,0,25.52
"2021-03-09 21:25:00",78152,0.412,326.7,19.77,25.06,96.1,0,0,0,25.5
"2021-03-09 21:30:00",78153,0.242,322.9,10.74,25.08,96,0,0,0,25.5
"2021-03-09 21:35:00",78154,0.459,332.7,22.06,25.09,96.1,0,0,0,25.49
"2021-03-09 21:40:00",78155,0.423,344.8,22.17,25.07,96.1,0,0,0,25.48
"2021-03-09 21:45:00",78156,0.132,354.5,12.57,25,96.3,0,0,0,25.48
"2021-03-09 21:50:00",78157,0.358,335,17.74,24.98,96.4,0,0,0,25.46
"2021-03-09 21:55:00",78158,0.532,359.4,23.57,24.98,96.4,0,0,0,25.45
"2021-03-09 22:00:00",78159,0.673,8.88,17.74,24.98,96.6,0,0,0,25.46
"2021-03-09 22:05:00",78160,0.59,4.9,22.25,24.98,96.6,0,0,0,25.47
"2021-03-09 22:10:00",78161,0.663,352.5,17.51,25.03,96.8,0,0,0,25.49
"2021-03-09 22:15:00",78162,0.716,343.9,24.65,25.11,96.7,0,0,0,25.51
"2021-03-09 22:20:00",78163,0.432,4.665,25.77,25.15,96.6,0,0,0,25.54
"2021-03-09 22:25:00",78164,0.463,355.1,19.89,25.17,96.6,0,0,0,25.56
"2021-03-09 22:30:00",78165,0.538,344.3,28.19,25.17,96.6,0,0,0,25.58
"2021-03-09 22:35:00",78166,0.59,0.036,26.36,25.2,96.6,0,0,0,25.59
"2021-03-09 22:40:00",78167,0.95,17.41,19.74,25.19,96.5,0,0,0,25.63
