"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","Deg C","%","%","W/m^2","W/m^2","W/m^2","W/m^2","MJ/m^2","mm","Deg C","Deg C",""
"","","WVc","WVc","WVc","Max","Min","Max","Min","Max","Max","Std","Max","Std","Tot","Tot","Min","Avg","Avg"
"2022-06-14 00:00:00",732,1.131,348.2,29.54,5.675,13.58,27.25,43.07,99,631.8,231.1,28.32,10.03,0.594,0,13,18.71,0.04
"2022-06-15 00:00:00",733,1.039,345.9,28.65,6.5,12.4,28.51,35.22,100,637.3,233.5,28.83,10.2,0.603,0,10.2,18.81,0.039
"2022-06-16 00:00:00",734,0.803,200.2,57.12,5.15,13.7,24.95,61.57,94.9,755.2,170,30.14,7.844,0.449,0.254,13.13,17.45,0.037
"2022-06-17 00:00:00",735,0.743,188.2,35.59,5.6,10.28,21.65,28.05,92.1,657.9,239.5,29.74,10.6,0.63,0,8.86,14.38,0.036
"2022-06-18 00:00:00",736,0.506,346.1,29.97,4.775,3.422,23.39,37.95,97.9,615,224.6,27.01,9.51,0.568,0,6.103,14.05,0.035
"2022-06-19 00:00:00",737,0.879,355.5,27.69,5.225,10.22,25.93,44.62,100,613.9,223.8,26.81,9.48,0.56,0,8.45,16.32,0.035
"2022-06-20 00:00:00",738,0.531,309.8,64.81,5,14.54,25.62,49.76,99.8,608.4,216.9,26.6,9.25,0.535,0,12.52,18.7,0.034
"2022-06-21 00:00:00",739,0.395,170.9,25.74,4.25,15.44,24.27,69.22,99,759,144.5,27.72,6.915,0.401,0,15.09,18.9,0.034
"2022-06-22 00:00:00",740,0.245,199.1,15.62,3.425,14.96,20.89,92,100,498.4,69.63,18.82,3.795,0.211,11.18,15.02,17.69,0.035
"2022-06-23 00:00:00",741,0,0,0,0,16,24.68,65.59,100,777.6,198.4,30.14,8.9,0.499,13.97,15.23,19.24,0.089
"2022-06-24 00:00:00",742,0,0,0,0,13.67,25.47,53.33,100,755.3,205,30.96,9.37,0.541,0,13.32,19.11,0.077
"2022-06-25 00:00:00",743,0,0,0,0,14.48,25.5,56.63,100,674.1,219.1,27.92,9.67,0.572,0,13.72,18.49,0.072
"2022-06-26 00:00:00",744,0.231,183.7,20.68,4.7,13.1,22.85,62.52,96.9,766.2,199.8,29.74,9,0.506,0,13.15,17.11,0.07
"2022-06-27 00:00:00",745,0.574,178,31.2,4.325,12.13,23.93,47.92,98,627.3,230.2,29.03,10.47,0.622,0,12.41,16.74,0.068
"2022-06-28 00:00:00",746,0.682,184.8,33.91,4.175,13.71,23.38,67.36,100,875,215.8,33.28,9.63,0.497,6.096,14,17,0.067
"2022-06-29 00:00:00",747,0.027,191.2,9.41,2.75,11.99,24.51,57.57,100,887,217.4,34.89,9.76,0.557,0.762,12.5,17.26,0.079
"2022-06-30 00:00:00",748,0,0,0,0,9.32,25.52,45,100,794.9,234.6,32.77,10.54,0.627,0,10.79,16.81,0.076
"2022-07-01 00:00:00",749,0,32.09,0,0.275,10.87,24.61,42.22,100,639.4,234.2,29.13,10.53,0.63,0,10.17,16.1,0.072
"2022-07-02 00:00:00",750,0.203,29.33,10.02,4.1,9.96,24.07,52.38,100,693.6,234.5,30.25,10.57,0.633,0,9.4,16.37,0.07
"2022-07-03 00:00:00",751,0.51,9.48,18.33,5.225,10.56,26.56,56.82,100,671.4,231.6,30.04,10.56,0.625,0,10.98,18.52,0.068
"2022-07-04 00:00:00",752,0,0,0,0,14.68,27.97,43.85,100,605.1,219.5,26.3,9.32,0.556,0,13.9,19.48,0.066
"2022-07-05 00:00:00",753,0,0,0,0,13.89,28.68,37.5,100,611.4,224.5,27.71,9.9,0.59,0,12.14,19.12,0.065
"2022-07-06 00:00:00",754,0,0,0,0,12.13,26.85,53.82,100,604.1,218.7,27.11,9.6,0.57,0,12.46,19.34,0.064
"2022-07-07 00:00:00",755,0,0,0,0,15.75,25.79,59.12,100,734.2,189.1,27.61,7.981,0.46,0,14.61,19.74,0.062
"2022-07-08 00:00:00",756,0,0,0,0,16.41,26.74,59.61,100,711.1,210.4,26.8,8.94,0.532,0,15.11,20.11,0.061
"2022-07-09 00:00:00",757,0,0,0,0,14.35,26.26,58.01,100,746.1,202.5,28.52,8.82,0.53,0,12.68,19.16,0.06
"2022-07-10 00:00:00",758,0,0,0,0,11.03,26.16,61.86,100,864,206.5,34.59,9.15,0.536,0,11.76,18.24,0.059
"2022-07-11 00:00:00",759,0,0,0,0,13,28.32,30.79,100,624.5,230.1,28.12,10.1,0.606,0,11.61,18.9,0.058
"2022-07-12 00:00:00",760,0,0,0,0,12.58,26.02,57.62,93.7,641.6,221.6,27.71,9.58,0.569,0,11.33,17.99,0.056
