"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"2021-09-03 00:00:00",448,2.003,8.36,40.54,8.6,14.65,28.64,46.78,99,923,293,37.42,12.41,0.771,0,14.57,21.72,0.029
"2021-09-04 00:00:00",449,1.91,8.02,28.41,7.7,17.09,28.82,51.37,100,777,289.3,31.65,11.41,0.725,0,16.63,22.42,0.029
"2021-09-05 00:00:00",450,1.082,147,63.24,5.15,16.42,27.75,52.64,100,981,247.4,36,10.61,0.664,0,15.07,21.05,0.029
"2021-09-06 00:00:00",451,1.941,4.964,30.91,7.1,17.57,33.69,38.26,100,830,289.7,34.18,11.97,0.736,0,16.26,24.58,0.029
"2021-09-07 00:00:00",452,1.29,155.9,37.67,5.225,17.08,27.42,61.68,99.7,964,222.1,34.99,9.43,0.557,0,16.15,22.02,0.029
"2021-09-08 00:00:00",453,1.502,190.3,42.9,5.225,14.37,19.28,89.4,100,404.2,65.05,20.54,3.493,0.195,10.16,14.86,17.45,0.028
"2021-09-09 00:00:00",454,0.813,180.3,38.42,4.175,14.32,22.47,70.39,100,1112,191.8,44.71,9.37,0.539,5.588,14.78,17.51,0.077
"2021-09-10 00:00:00",455,0.576,110,34.08,5.075,12.44,26.15,50.2,100,1114,303.1,48.54,14.09,0.872,0,12.46,19.13,0.073
"2021-09-11 00:00:00",456,1.089,53.44,35.82,6.575,12.76,24.63,47.35,100,1245,329.8,51.88,15.2,0.977,0,12.78,19.3,0.068
"2021-09-12 00:00:00",457,1.695,4.806,31.69,8.3,11.33,26.47,46.66,100,1068,336.2,44.4,15.61,1.01,0,11.58,19.73,0.064
"2021-09-13 00:00:00",458,1.751,1.199,31.8,7.7,13.35,28.71,38.13,100,919,345.5,43.59,16.02,1.051,0,13.01,20.94,0.061
