"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Hourly"
"TIMESTAMP","RECORD","BattV_Min","BP_kPa","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RH","SlrW_Avg","CUV5_W_Avg","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"TS","RN","Volts","kPa","meters/second","Deg","Deg","Deg C","%","W/m^2","W/m^2","mm","Deg C","Deg C",""
"","","Min","Smp","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Tot","Min","Avg","Avg"
"2021-11-08 13:00:00",12360,13.95,100.1423,1.634,1.198,33.22,26.72,83.2,269.4,15.92,0,27.39,28.3,0.084
"2021-11-08 14:00:00",12361,13.4,100.1099,1.757,324.7,31.06,26.28,84.4,165.3,9.78,0,26.18,27.03,0.083
"2021-11-08 15:00:00",12362,13.17,100.0693,0.816,336.3,30.06,25.38,86.1,71.5,4.727,0,25.67,25.88,0.082
"2021-11-08 16:00:00",12363,13.01,100.0693,0.419,314.4,20.31,25.08,89.3,49.53,3.288,0,25.39,25.64,0.082
"2021-11-08 17:00:00",12364,12.96,100.0287,0.64,6.407,23.32,25.15,89.1,63.1,3.665,0,25.38,25.63,0.081
"2021-11-08 18:00:00",12365,12.95,100.1261,0.304,14.53,9.36,24.51,93.9,10.23,0.769,0,24.69,25.03,0.081
"2021-11-08 19:00:00",12366,12.93,100.1829,0,0,0,23.88,96.3,0,0.015,0,24.31,24.47,0.081
"2021-11-08 20:00:00",12367,12.92,100.1667,0.034,39.99,4.313,23.63,97.2,0,0,0,23.99,24.17,0.08
"2021-11-08 21:00:00",12368,12.91,100.1505,1.266,37.63,22.32,23.8,97.7,0,0,0,23.91,23.97,0.08
"2021-11-08 22:00:00",12369,12.91,100.191,0.88,34.15,27.51,23.78,96.7,0,0,0,23.71,23.83,0.079
"2021-11-08 23:00:00",12370,12.89,100.1099,1.032,8.98,26.96,23.66,95,0,0,0,23.46,23.67,0.079
"2021-11-09 00:00:00",12371,12.85,100.1992,1.105,336.9,38.74,23.82,94.4,0,0,0,23.36,23.46,0.079
"2021-11-09 01:00:00",12372,12.86,100.0937,0.393,202.7,33.68,23.05,98.8,0,0,0,22.84,23.05,0.079
"2021-11-09 02:00:00",12373,12.83,100.102,0.703,201.5,22.57,22.86,98.9,0,0,0,22.91,22.95,0.079
"2021-11-09 03:00:00",12374,12.82,100.2641,0.433,198,20.07,22.8,99,0,0,0,22.81,22.88,0.078
"2021-11-09 04:00:00",12375,12.81,100.3534,1.023,181.7,31.62,22.62,97.7,0,0,0,22.42,22.65,0.078
"2021-11-09 05:00:00",12376,12.79,100.4914,1.529,174.2,38.19,21.99,94.8,0.09,0.032,0,21.49,22.03,0.078
"2021-11-09 06:00:00",12377,12.78,100.6141,1.747,174.5,40.48,21.41,93,30.59,1.598,0,21.29,21.35,0.078
"2021-11-09 07:00:00",12378,12.85,100.6704,1.976,164.9,47.37,21.8,88.2,133.2,6.653,0,21.45,21.94,0.077
