"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","Deg C","%","%","W/m^2","W/m^2","W/m^2","W/m^2","MJ/m^2","mm","Deg C","Deg C",""
"","","WVc","WVc","WVc","Max","Min","Max","Min","Max","Max","Std","Max","Std","Tot","Tot","Min","Avg","Avg"
"2021-10-14 00:00:00",489,1.617,6.976,30.5,6.425,16.36,35.21,23,100,1037,399.5,48.34,18.08,1.223,0,15.01,24.38,0.054
"2021-10-15 00:00:00",490,1.97,13.17,50.08,6.275,17.72,38.63,20.11,99.8,1002,373.8,42.68,15.18,1.03,0,17.51,26.24,0.049
"2021-10-16 00:00:00",491,1.688,73.19,74.9,6.2,18.45,27.96,57.13,98.1,963,362,42.48,15.22,1.027,0,18.48,24.11,0.044
"2021-10-17 00:00:00",492,2.215,107.4,91.9,7.175,20.2,34.58,40.37,100,1064,333.3,41.26,14.13,0.904,0,20.54,25.43,0.04
"2021-10-18 00:00:00",493,1.124,154,35.89,4.625,16.1,21.44,79.53,99.8,174.3,40.59,10.22,2.542,0.165,5.588,16.43,18.38,0.038
"2021-10-19 00:00:00",494,1.202,169.6,38.52,6.2,13.25,20.87,67.44,100,1437,231.4,67.16,12.12,0.689,9.4,13.7,16.96,0.075
"2021-10-20 00:00:00",495,0.827,147.1,46.17,5.15,11.61,23.2,49.17,96.5,1571,307.8,68.78,14.74,0.987,0,12.51,17.57,0.078
"2021-10-21 00:00:00",496,1.246,28.65,51.67,6.65,11.07,24.2,46.73,97.4,1510,348.6,63.51,16.38,1.14,0,12.22,19.18,0.072
"2021-10-22 00:00:00",497,2.017,16.15,29.03,7.625,12.07,27.72,48.78,99.3,1020,387.9,49.66,18.32,1.263,0,13.34,22.04,0.068
"2021-10-23 00:00:00",498,2.925,12.81,29.53,7.55,19.84,29.84,50.81,92.7,1312,358.1,55.02,16.39,1.048,0,19.8,24.49,0.064
"2021-10-24 00:00:00",499,2.247,17.35,49.12,7.475,19.48,32.64,43.2,96.3,1027,390.3,49.76,18.43,1.27,0,19.13,25.97,0.06
"2021-10-25 00:00:00",500,2.778,149.4,39.37,9.65,19.11,23.75,58.08,81.8,935,187.4,44.3,10.17,0.685,0,19.36,21.98,0.057
"2021-10-26 00:00:00",501,0.959,192.1,39.05,4.7,16.34,19.66,70.6,100,215.6,45.41,13.56,2.944,0.173,27.94,16.78,18.15,0.071
"2021-10-27 00:00:00",502,0.58,178.4,34.66,4.1,16.14,25.76,71.13,100,1156,214.4,54,12,0.715,20.57,16.59,21.01,0.089
"2021-10-28 00:00:00",503,0.724,120.6,31.44,5.075,18.97,24.39,70.15,97.1,1037,171.3,41.67,9.65,0.639,0.508,18.93,21.81,0.073
"2021-10-29 00:00:00",504,1.364,58.99,25.14,6.35,18.07,26.14,56.49,96.2,1498,363.5,66.54,17.25,1.132,0.508,18.22,22.46,0.07
"2021-10-30 00:00:00",505,2.242,15.22,29.58,8,17.77,26.52,51.49,97.8,1305,325.9,57.14,15.9,1.118,1.778,18.26,23.01,0.067
"2021-10-31 00:00:00",506,1.254,79.91,92.2,6.5,16.04,26.81,58.94,98.5,1405,222,62.3,11.11,0.7,1.524,16.42,20.99,0.065
"2021-11-01 00:00:00",507,0.818,128.1,45.71,4.925,14.19,27.43,50.74,98.9,1305,401.3,62.7,19.88,1.395,0,14.8,21.95,0.064
"2021-11-02 00:00:00",508,1.599,23.78,24.5,6.8,15.12,29.21,55.16,100,1164,403.8,55.82,19.88,1.404,0,16.11,24.11,0.062
"2021-11-03 00:00:00",509,1.712,163.1,56.23,7.7,18.7,27.88,58.84,99.9,1287,354.6,57.04,17.04,1.075,0,18.95,23.36,0.058
"2021-11-04 00:00:00",510,0.973,154,48.93,4.4,16.5,27.26,53.79,97,1324,325.3,57.04,15.76,1.062,0,17.39,22.51,0.055
"2021-11-05 00:00:00",511,1.448,42.49,33.94,7.175,16.18,27.9,48.89,98.7,1159,397.9,53.8,19.06,1.311,0,16.56,24.1,0.05
"2021-11-06 00:00:00",512,1.634,13.84,33.75,7.625,19.28,28.46,70.48,98.4,1396,203.7,61.89,10.72,0.597,2.54,19.48,24.07,0.046
"2021-11-07 00:00:00",513,1.117,111.8,76.61,8.53,20.38,28.96,67.6,99.2,1375,358.3,59.87,16.75,1.122,5.08,19.92,25.51,0.044
"2021-11-08 00:00:00",514,0.938,98.6,48.55,5.975,20.04,30.26,68.57,100,1337,370.8,60.68,18.03,1.117,0.254,20.82,25.85,0.051
