"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Hourly"
"TIMESTAMP","RECORD","BattV_Min","BP_kPa","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RH","SlrW_Avg","CUV5_W_Avg","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"TS","RN","Volts","kPa","meters/second","Deg","Deg","Deg C","%","W/m^2","W/m^2","mm","Deg C","Deg C",""
"","","Min","Smp","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Tot","Min","Avg","Avg"
"2021-06-16 12:00:00",8879,11.54,101.0918,2.66,358.4,32.85,25.08,44.15,549.3,21.77,0,24.89,26.6,0.06
"2021-06-16 13:00:00",8880,11.55,101.0018,3.273,354.1,31.81,26.31,40.63,580.7,23.51,0,27.79,28.3,0.06
"2021-06-16 14:00:00",8881,11.99,100.8965,3.089,358.1,33.04,26.6,42.06,523.6,20.64,0,28.24,28.56,0.06
"2021-06-16 15:00:00",8882,12.13,100.8799,2.747,358.1,30.03,26.29,47.99,366.5,13.88,0,26.77,27.68,0.06
"2021-06-16 16:00:00",8883,12.11,100.897,2.286,0.025,28.4,25.26,53.75,201,7.352,0,23.83,25.69,0.059
"2021-06-16 17:00:00",8884,12.01,100.9133,1.681,14.36,23.07,22.82,82.2,29.46,1.999,0,20.7,22.05,0.059
"2021-06-16 18:00:00",8885,11.97,100.9144,2.195,15.58,27.71,20.8,89.5,0,0.034,0,19.99,20.3,0.059
"2021-06-16 19:00:00",8886,11.91,100.968,1.619,11.43,25.34,20.24,91.5,0,0,0,19.21,19.55,0.059
"2021-06-16 20:00:00",8887,11.91,100.9933,1.399,9.17,22.32,19.88,92.3,0,0,0,18.78,19.03,0.059
"2021-06-16 21:00:00",8888,11.9,101.0271,1.221,2.03,23.26,19.72,91.8,0,0,0,18.3,18.64,0.059
"2021-06-16 22:00:00",8889,11.87,101.068,0.872,353.7,21.97,19.5,95.4,0,0,0,17.96,18.24,0.059
"2021-06-16 23:00:00",8890,11.86,101.0443,0.848,352.5,24.21,19.08,96.5,0,0,0,17.81,18.04,0.059
"2021-06-17 00:00:00",8891,11.86,101.0446,0.544,348.3,19.79,18.55,96.8,0,0,0,16.94,17.38,0.059
"2021-06-17 01:00:00",8892,11.89,101.0385,0.499,344.1,17.61,18.28,96.9,0,0,0,16.49,16.87,0.059
"2021-06-17 02:00:00",8893,11.88,101.0321,0.538,348.5,19.58,18.12,98.3,0,0,0,16.45,16.96,0.059
"2021-06-17 03:00:00",8894,11.84,100.9861,0.318,346.7,15.36,17.61,99.6,0,0,0,15.82,16.32,0.059
"2021-06-17 04:00:00",8895,11.84,101.0035,0.428,349.7,18.88,17.29,97.4,0,0,0,15.87,16.16,0.059
"2021-06-17 05:00:00",8896,11.86,101.0026,0.48,4.628,18.81,17.08,97.4,0,0,0,15.48,15.84,0.059
"2021-06-17 06:00:00",8897,11.86,101.0522,0.492,354.7,17.59,16.76,95.8,0,0,0,15.08,15.63,0.059
