"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Five_mins"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RH","SlrW_Avg","CUV5_W_Avg","Rain_mm_Tot","T107_C_Avg"
"TS","RN","meters/second","Deg","Deg","Deg C","%","W/m^2","W/m^2","mm","Deg C"
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Tot","Avg"
"2022-06-13 13:40:00",210827,2.265,10.09,29,26.42,44.91,525.7,22.9,0,29.2
"2022-06-13 13:45:00",210828,2.315,18.09,30.09,26.4,46.77,514.9,22.36,0,29.06
"2022-06-13 13:50:00",210829,2.345,6.038,35.44,26.47,46.06,505.7,21.87,0,29.02
"2022-06-13 13:55:00",210830,2.067,9.7,32.75,26.72,44.39,496.3,21.49,0,29.03
"2022-06-13 14:00:00",210831,2.285,359.7,35.08,26.78,44.38,451.9,20.54,0,29.06
"2022-06-13 14:05:00",210832,1.825,4.34,35.69,26.76,43.51,473.5,20.38,0,28.93
"2022-06-13 14:10:00",210833,1.505,3.999,33.08,26.89,44.07,461.9,19.82,0,28.98
"2022-06-13 14:15:00",210834,1.978,11.97,30.65,26.91,46.12,449,19.14,0,28.95
"2022-06-13 14:20:00",210835,1.708,3.82,34.93,26.55,44.64,438.7,18.58,0,28.6
"2022-06-13 14:25:00",210836,2.018,349.2,38.99,26.73,45.37,425.2,17.9,0,28.49
"2022-06-13 14:30:00",210837,2.437,11.8,29.65,26.39,45.52,411.6,17.15,0,28.21
"2022-06-13 14:35:00",210838,1.96,352.4,47.1,26.32,46.69,397.2,16.37,0,27.88
"2022-06-13 14:40:00",210839,1.81,1.8,28.17,26.43,46.54,382.9,15.61,0,27.71
"2022-06-13 14:45:00",210840,1.7,20.55,24.15,26.44,45.68,366,14.61,0,27.6
"2022-06-13 14:50:00",210841,2.14,2.221,25.82,26.18,48.54,346.5,13.58,0,27.42
"2022-06-13 14:55:00",210842,1.715,359.7,42.64,26.19,48.57,335.3,13.18,0,27.22
"2022-06-13 15:00:00",210843,1.501,333.6,28.23,26.14,49.16,319.8,12.46,0,27.11
"2022-06-13 15:05:00",210844,1.421,353.9,35.92,26.33,50.05,304.9,11.85,0,27.12
"2022-06-13 15:10:00",210845,1.657,2.772,38.3,26.04,51.61,292.8,11.38,0,26.84
"2022-06-13 15:15:00",210846,1.49,3.415,26.21,26.05,51.92,275.8,10.77,0,26.68
"2022-06-13 15:20:00",210847,1.653,9.2,24.42,25.98,53.14,261.7,10.26,0,26.44
"2022-06-13 15:25:00",210848,1.705,8.6,26.24,25.75,52.59,247.3,9.63,0,26.21
"2022-06-13 15:30:00",210849,1.518,5.689,32.82,25.68,53.78,230.4,8.92,0,26.03
"2022-06-13 15:35:00",210850,1.663,8.54,26.58,25.44,54.32,219.8,8.52,0,25.76
"2022-06-13 15:40:00",210851,1.392,19.2,15.53,25.42,54.97,204,7.903,0,25.55
"2022-06-13 15:45:00",210852,1.48,5.791,27.49,25.32,54.53,180.8,7.006,0,25.32
"2022-06-13 15:50:00",210853,1.683,10.27,15.32,24.98,56.53,174,6.622,0,24.95
"2022-06-13 15:55:00",210854,1.495,6.366,27.8,24.9,57.35,158,6.082,0,24.51
"2022-06-13 16:00:00",210855,1.495,14.54,26.33,24.64,60.38,143.9,5.536,0,23.9
"2022-06-13 16:05:00",210856,1.391,15.34,33.3,24.3,63.47,110,4.922,0,23.31
"2022-06-13 16:10:00",210857,1.37,14,18.99,23.74,65.54,37.94,4.181,0,22.82
"2022-06-13 16:15:00",210858,1.076,10.22,20.67,23.35,67.16,33.2,3.712,0,22.42
"2022-06-13 16:20:00",210859,1.221,12.95,28.36,23.09,68.13,37.48,3.24,0,22.04
"2022-06-13 16:25:00",210860,1.21,19.88,26.55,22.75,69.11,29.07,2.799,0,21.71
"2022-06-13 16:30:00",210861,1.233,21.05,28.76,22.5,69.69,25.98,2.387,0,21.42
"2022-06-13 16:35:00",210862,0.933,20.43,27.19,22.26,71.04,20.97,1.983,0,21.16
"2022-06-13 16:40:00",210863,1.101,10.95,24.64,21.98,71.47,17.46,1.609,0,20.87
"2022-06-13 16:45:00",210864,1.202,14.19,26.83,21.77,71.61,13.99,1.251,0,20.54
"2022-06-13 16:50:00",210865,1.045,7.782,32.85,21.53,72.09,10.12,1.022,0,20.28
"2022-06-13 16:55:00",210866,0.898,13.19,13.76,21.23,72.64,5.826,0.745,0,20
"2022-06-13 17:00:00",210867,1.087,359.8,23.86,21.07,73.06,2.359,0.502,0,19.73
"2022-06-13 17:05:00",210868,0.85,6.707,26.24,20.7,73.9,0.076,0.314,0,19.47
"2022-06-13 17:10:00",210869,0.291,17.05,12.9,20.36,75.11,0,0.172,0,19.22
"2022-06-13 17:15:00",210870,0.463,10.05,17.33,19.99,75.7,0,0.047,0,18.95
"2022-06-13 17:20:00",210871,0.46,7.924,14,19.72,76.57,0,0,0,18.7
"2022-06-13 17:25:00",210872,0.088,6.399,1.347,19.29,78.06,0,0,0,18.42
"2022-06-13 17:30:00",210873,0.295,24.76,20.22,18.9,81,0,0,0,18.03
"2022-06-13 17:35:00",210874,0.273,19.08,16.15,18.75,84,0,0,0,17.6
"2022-06-13 17:40:00",210875,0.283,14.98,8.22,18.5,86.9,0,0,0,17.25
"2022-06-13 17:45:00",210876,0.507,15.46,16.95,18.45,88.7,0,0,0,17.05
"2022-06-13 17:50:00",210877,0.752,7.353,22.96,18.57,90,0,0,0,16.97
"2022-06-13 17:55:00",210878,0.973,16.6,22.83,18.71,91.2,0,0,0,17.05
"2022-06-13 18:00:00",210879,1.077,9.44,20.7,18.92,90.7,0,0,0,17.23
"2022-06-13 18:05:00",210880,1.109,17.21,26.21,18.94,91.1,0,0,0,17.37
"2022-06-13 18:10:00",210881,1.518,10.2,28.51,19.05,91,0,0,0,17.54
"2022-06-13 18:15:00",210882,1.087,359,30.51,19.1,91,0,0,0,17.72
"2022-06-13 18:20:00",210883,1.3,6.654,27.89,19,91.2,0,0,0,17.75
"2022-06-13 18:25:00",210884,1.228,7.987,25.28,19.04,91.2,0,0,0,17.8
"2022-06-13 18:30:00",210885,0.836,9.19,22.64,18.94,91.4,0,0,0,17.79
"2022-06-13 18:35:00",210886,1.413,3.004,26.6,18.87,90.9,0,0,0,17.7
"2022-06-13 18:40:00",210887,1.062,6.118,29.55,18.81,91.2,0,0,0,17.68
"2022-06-13 18:45:00",210888,1.353,4.959,29.8,18.84,90.3,0,0,0,17.65
"2022-06-13 18:50:00",210889,0.937,1.667,26.06,18.79,90.8,0,0,0,17.6
"2022-06-13 18:55:00",210890,0.483,0.873,20.74,18.52,91.6,0,0,0,17.49
"2022-06-13 19:00:00",210891,0.231,328.9,7.105,18.27,92.1,0,0,0,17.37
"2022-06-13 19:05:00",210892,0.169,342.3,7.418,17.99,93.1,0,0,0,17.21
"2022-06-13 19:10:00",210893,0.048,331.2,1.095,17.77,93.8,0,0,0,17.06
"2022-06-13 19:15:00",210894,0.253,336,4.282,17.63,93.8,0,0,0,16.81
"2022-06-13 19:20:00",210895,0.088,331.8,5.694,17.51,94.1,0,0,0,16.57
"2022-06-13 19:25:00",210896,0.082,334.3,6.727,17.41,93.9,0,0,0,16.39
"2022-06-13 19:30:00",210897,0.193,333.7,7.435,17.33,94,0,0,0,16.25
"2022-06-13 19:35:00",210898,0.288,331.7,7.554,17.29,94,0,0,0,16.08
"2022-06-13 19:40:00",210899,0.167,332.2,5.494,17.28,93.5,0,0,0,16
"2022-06-13 19:45:00",210900,0.102,331.9,6.3,17.23,93.5,0,0,0,15.91
"2022-06-13 19:50:00",210901,0.093,341.6,5.052,17.15,93.4,0,0,0,15.84
"2022-06-13 19:55:00",210902,0.062,332.2,2.606,17.07,93.4,0,0,0,15.72
"2022-06-13 20:00:00",210903,0.131,338.8,13.31,17.01,93.2,0,0,0,15.57
"2022-06-13 20:05:00",210904,0.093,323.2,15.79,17,93,0,0,0,15.46
"2022-06-13 20:10:00",210905,0.023,339.6,1.027,16.93,93,0,0,0,15.41
"2022-06-13 20:15:00",210906,0.132,355.3,13.47,16.89,92.8,0,0,0,15.27
"2022-06-13 20:20:00",210907,0.19,344.8,11.67,16.94,92.2,0,0,0,15.25
"2022-06-13 20:25:00",210908,0.233,330.7,5.272,16.97,91.9,0,0,0,15.28
"2022-06-13 20:30:00",210909,0.071,335.9,6.327,16.91,92.1,0,0,0,15.23
"2022-06-13 20:35:00",210910,0.207,337.3,16.86,16.89,91.8,0,0,0,15.16
"2022-06-13 20:40:00",210911,0.166,347.7,12.7,16.92,91.9,0,0,0,15.16
"2022-06-13 20:45:00",210912,0.149,344.5,10.77,16.88,92.3,0,0,0,15.14
"2022-06-13 20:50:00",210913,0.205,325.1,13.88,16.89,92.5,0,0,0,15.07
"2022-06-13 20:55:00",210914,0.299,331.6,23.7,16.96,92.1,0,0,0,14.96
"2022-06-13 21:00:00",210915,0.2,333.2,13.78,16.98,92.3,0,0,0,14.97
"2022-06-13 21:05:00",210916,0.045,337.1,3.282,16.92,92.4,0,0,0,14.97
"2022-06-13 21:10:00",210917,0.056,325,3.743,16.82,92.8,0,0,0,14.97
"2022-06-13 21:15:00",210918,0.119,329.8,7.664,16.74,93.1,0,0,0,14.94
"2022-06-13 21:20:00",210919,0.323,330.4,9.19,16.87,92.2,0,0,0,14.85
"2022-06-13 21:25:00",210920,0.165,329.7,6.114,16.95,92,0,0,0,14.9
"2022-06-13 21:30:00",210921,0.072,321.8,3.564,16.96,92.1,0,0,0,14.92
"2022-06-13 21:35:00",210922,0.036,318.5,2.726,16.91,92.1,0,0,0,14.88
"2022-06-13 21:40:00",210923,0.21,333.3,6.479,16.9,91.8,0,0,0,14.81
"2022-06-13 21:45:00",210924,0.208,321.2,6.446,16.9,91.8,0,0,0,14.8
