"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","Deg C","%","%","W/m^2","W/m^2","W/m^2","W/m^2","MJ/m^2","mm","Deg C","Deg C",""
"","","WVc","WVc","WVc","Max","Min","Max","Min","Max","Max","Std","Max","Std","Tot","Tot","Min","Avg","Avg"
"2020-12-09 00:00:00",180,1.824,24.59,26.08,6.8,19.27,29.12,56.11,99.6,1372,429.1,63.31,20.86,1.495,0,20.19,26.24,0.063
"2020-12-10 00:00:00",181,2.103,8.15,36.27,8.37,20.34,29.62,57.59,98.9,1290,379.6,58.66,18.73,1.31,0,21.29,25.91,0.058
"2020-12-11 00:00:00",182,1.432,32.59,29.7,6.5,20.96,29.81,66.14,98.8,1233,396.1,57.65,19.5,1.321,0.762,21.3,27.35,0.052
"2020-12-12 00:00:00",183,1.577,19.02,40.96,6.2,22.35,34.29,49.35,100,1194,392.6,57.04,19.38,1.318,0.762,23,28.2,0.046
"2020-12-13 00:00:00",184,1.112,70.72,51.99,5.6,23.13,34.35,57.25,99.5,1107,409.4,54.81,20.16,1.427,0,23.4,29.07,0.04
"2020-12-14 00:00:00",185,1.32,80.3,57.63,5.75,22.38,31.99,59.71,99.9,1317,417.3,58.86,20.41,1.483,0,23.58,28.95,0.035
"2020-12-15 00:00:00",186,1.539,22.11,29.66,6.8,20.88,34.12,63.35,100,1271,416.8,60.17,20.42,1.423,0,21.64,29.68,0.033
"2020-12-16 00:00:00",187,0.852,94.5,64.53,4.7,24.13,32.88,65.63,99.2,1436,276.9,65.74,14.43,0.759,1.016,24.21,27.79,0.031
"2020-12-17 00:00:00",188,1.434,161.9,45.58,8.6,22.54,29.22,54.56,96.2,1486,319.6,66.04,16.44,1.071,0,22.55,25.49,0.031
"2020-12-18 00:00:00",189,1.141,91.5,61.91,5.3,21.02,30.54,61.78,97,1543,331.6,71.61,17.19,1.156,0,21.49,27.4,0.03
"2020-12-19 00:00:00",190,0.432,35.23,46.15,3.2,21.16,27.11,82.8,100,489.7,109.3,30.14,7.102,0.449,4.318,21.51,24.64,0.033
"2020-12-20 00:00:00",191,1.251,46.34,39.72,6.125,19.03,30.88,55.68,100,1447,426.4,66.35,20.72,1.469,0,19.24,26.84,0.041
"2020-12-21 00:00:00",192,1.567,22.31,32.68,6.65,20,32.68,55.71,100,1406,414.2,64.12,20.2,1.454,0,20.56,28.28,0.037
"2020-12-22 00:00:00",193,1.592,24.32,28.55,6.5,22.91,32.97,56.92,99,1421,422.8,66.75,20.56,1.459,0,23.46,29.23,0.033
"2020-12-23 00:00:00",194,1.469,26.85,28.67,6.275,22.33,33.42,64.06,100,1458,372.1,67.16,18.94,1.076,0,22.52,28.43,0.03
"2020-12-24 00:00:00",195,1.375,9.49,83.1,6.575,22.89,39.58,44.69,100,1338,354.3,63.71,17.88,0.909,34.29,23.36,28.59,0.053
"2020-12-25 00:00:00",196,1.282,154.9,50.59,6.125,22.47,29.8,58.2,100,1375,353.4,66.75,17.98,1.209,0,22.49,26.31,0.074
"2020-12-26 00:00:00",197,0.872,62.36,41.03,5.3,21.24,28.66,70.36,100,1598,230,72.94,12.38,0.801,20.83,21.5,25.15,0.083
"2020-12-27 00:00:00",198,1.272,32.98,34.7,6.05,19.85,32.1,64.13,100,1446,422,65.94,20.44,1.432,0,20.54,27.62,0.07
"2020-12-28 00:00:00",199,1.816,16.98,41.36,6.5,24.05,33.82,61.11,99.5,1280,410.5,58.66,19.8,1.431,0,24.47,29.38,0.064
"2020-12-29 00:00:00",200,1.1,159.8,45.44,5,21.39,30.34,63.97,99.1,1440,356.7,66.15,18.04,1.211,0,22.86,27.17,0.059
"2020-12-30 00:00:00",201,1.572,19.02,31.4,7.25,20.23,33.35,61.73,100,1140,421.6,55.62,20.82,1.533,0,21.36,28.72,0.053
