"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"2021-07-09 00:00:00",392,1.229,359.4,29.14,5.975,11.33,24.82,54.92,100,797.6,234.4,30.44,9.96,0.588,0,11.22,18.03,0.056
"2021-07-10 00:00:00",393,1.666,281.8,85.5,7.4,14.65,27.16,34.81,100,671.2,212.8,26.9,8.97,0.533,0,14.19,18.67,0.054
"2021-07-11 00:00:00",394,0.811,207.6,79.34,4.55,13.02,25.57,50.31,100,631.5,216,26.09,8.88,0.535,0,12.99,18.11,0.052
"2021-07-12 00:00:00",395,0.771,14.3,25.87,5.375,12.95,26.1,54.16,100,618.1,218.2,27.2,9.35,0.542,0,11.56,17.94,0.05
"2021-07-13 00:00:00",396,1.854,358.3,29.8,7.25,14.92,26.71,47.33,100,625.7,229.2,27.41,9.73,0.583,0,13.55,19.99,0.048
"2021-07-14 00:00:00",397,1.81,142.2,95.4,6.35,14.53,27.69,24.06,92.4,632.7,227.5,26.7,9.52,0.572,0,13.77,19.5,0.046
"2021-07-15 00:00:00",398,1.53,179.4,42.28,6.65,11.59,20.89,42.59,97.1,646.9,235.9,29.54,10.35,0.608,0,11.31,16.08,0.043
"2021-07-16 00:00:00",399,0.939,168.6,58.63,4.175,10.16,22.04,54.63,98.2,847,186.1,32.26,8.23,0.493,0,10.17,14.79,0.042
"2021-07-17 00:00:00",400,0.492,107,38.2,4.4,8.94,23.24,47.63,99.2,771.3,200.9,30.75,8.86,0.517,0,8.06,14.49,0.04
"2021-07-18 00:00:00",401,0.6,70.7,64.92,4.1,5.906,23.89,38.05,100,648.6,234.4,28.42,9.7,0.582,0,5.982,14.2,0.039
"2021-07-19 00:00:00",402,0.802,172.2,36.69,4.55,9.2,23.46,46.28,96.9,818,228.9,33.27,9.95,0.577,0,8.01,14.52,0.037
"2021-07-20 00:00:00",403,0.907,231.8,73.78,4.625,7.965,24.3,44.34,99.8,698.9,251,31.35,11.21,0.675,0,7.641,16.28,0.036
"2021-07-21 00:00:00",404,0.979,340.1,35.21,5.975,8.51,27.17,33.42,100,650.1,239.3,27.61,9.89,0.6,0,7.524,17.65,0.035
"2021-07-22 00:00:00",405,0.974,237.2,80.3,4.775,12.39,28.71,23.14,100,663.7,239.9,28.72,9.99,0.599,0,10.5,18.28,0.034
"2021-07-23 00:00:00",406,1.192,196.6,51.02,5.975,11.11,23.97,15.08,97.7,726.6,257.2,30.74,11.03,0.672,0,11,16.6,0.033
"2021-07-24 00:00:00",407,1.633,183.9,45.26,6.275,10.89,20.76,27.85,74.98,693.2,255.5,31.05,10.96,0.664,0,10.3,14.88,0.032
"2021-07-25 00:00:00",408,1.453,188.1,42.27,5.825,9.63,21.13,48.68,93.2,906,220,38.13,9.9,0.599,0,9.31,15.17,0.031
"2021-07-26 00:00:00",409,0.648,230.9,54.34,3.35,11.25,17.51,80.1,99.1,505.5,110.4,24.99,6.116,0.365,0.762,11.65,14.8,0.031
"2021-07-27 00:00:00",410,0.748,101.8,70.37,5.45,11.61,23.22,49.66,98.2,891,237.2,37.22,10.76,0.652,0,9.22,15.71,0.031
"2021-07-28 00:00:00",411,1.427,353.6,37.21,6.575,9.37,24.67,45.62,99,861,260.3,37.22,11.73,0.707,0,8.58,16.86,0.031
"2021-07-29 00:00:00",412,1.53,357.4,33.37,7.25,11.53,26.38,38.43,99.9,694.7,255.3,31.25,11.06,0.674,0,10.82,17.9,0.031
"2021-07-30 00:00:00",413,0.834,2.752,60.73,4.775,11.58,29.56,25.52,100,700.4,256.6,31.05,11.05,0.662,0,10.63,18.54,0.03
"2021-07-31 00:00:00",414,0.879,169.9,41.25,4.25,13.1,24.84,51.92,100,888,232.6,35.7,10.34,0.628,0,11.3,17.64,0.03
"2021-08-01 00:00:00",415,0.737,14.59,32.8,5.3,7.732,25.36,55.54,100,799.6,252.5,33.78,11.11,0.676,0,8.13,17.08,0.03
"2021-08-02 00:00:00",416,1.066,359,25.06,5.675,10.16,28.34,40.97,100,694.9,256.6,30.74,10.95,0.666,0,9.4,18.26,0.03
"2021-08-03 00:00:00",417,1.234,162.6,32.26,8,8.79,24.81,63.68,100,881,224.2,32.06,9.19,0.548,3.81,7.813,17.37,0.029
"2021-08-04 00:00:00",418,0.946,18.31,32.07,5.825,14.14,23.92,64.33,100,1003,226.9,41.17,10.45,0.633,0.762,13.63,18.97,0.03
"2021-08-05 00:00:00",419,1.296,355.9,30.48,6.425,12.19,25.4,47.22,100,688.4,253.8,30.04,10.79,0.661,0,12.17,18.19,0.032
"2021-08-06 00:00:00",420,0.849,15.18,24.48,5.45,10.79,25.7,58.99,100,687.1,252.8,29.83,10.63,0.652,0,10.89,18.23,0.032
"2021-08-07 00:00:00",421,1.364,340.4,68.6,5.9,12.44,31.69,27.45,100,690.9,255,29.73,10.67,0.652,0,11.45,20.72,0.033
"2021-08-08 00:00:00",422,0.879,163.8,38.59,5.15,14.23,25.56,56.29,99.9,782,263.6,33.47,11.87,0.733,0,13.18,18.72,0.032
"2021-08-09 00:00:00",423,1.091,359,27.37,6.725,9.04,28.43,37.2,100,749.3,275.7,34.38,12.34,0.762,0,9.23,18.8,0.032
"2021-08-10 00:00:00",424,2.108,32.7,97.1,7.175,15.73,31.68,28.23,100,647.1,230.7,23.66,7.715,0.471,0.254,14.68,20.42,0.031
"2021-08-11 00:00:00",425,1.403,179.4,45.14,5.825,11.93,21.49,60.99,98.1,933,206.1,36.82,9.61,0.533,1.016,11.6,16.54,0.031
