"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","Deg C","%","%","W/m^2","W/m^2","W/m^2","W/m^2","MJ/m^2","mm","Deg C","Deg C",""
"","","WVc","WVc","WVc","Max","Min","Max","Min","Max","Max","Std","Max","Std","Tot","Tot","Min","Avg","Avg"
"2022-08-11 00:00:00",790,1.06,6.711,37.53,6.05,13.04,28.32,51.05,100,728.1,264.3,33.17,11.91,0.736,0,12.32,20.11,0.041
"2022-08-12 00:00:00",791,1.172,16.52,27.92,5.375,15.04,27.6,62.05,100,867,250.5,32.97,11.25,0.656,0,14.87,21.11,0.04
"2022-08-13 00:00:00",792,1.795,350.7,40.74,6.725,16.45,31.64,37.84,100,726.8,266.3,32.97,11.54,0.709,0,16.11,23,0.039
"2022-08-14 00:00:00",793,0.828,137.1,47.8,4.1,16.71,25.44,68.94,100,787.6,181.8,28.32,8.08,0.508,0,16.41,20.45,0.038
"2022-08-15 00:00:00",794,1.327,168.6,74.15,7.175,14.47,31.08,33.45,100,740.4,266.6,34.18,11.79,0.719,0,14.94,21.35,0.038
"2022-08-16 00:00:00",795,1.414,181.3,44.15,6.725,11.07,24.21,28.95,92.7,968,270.5,38.24,11.61,0.728,0,11.26,17.38,0.037
"2022-08-17 00:00:00",796,1.431,336.7,54.79,5.9,10.11,25.85,36.78,90.5,760.9,282.6,34.6,12.47,0.774,0,10.43,18.41,0.036
"2022-08-18 00:00:00",797,1.712,341.6,28.48,6.575,13.06,33.6,17.79,90.7,781.5,288,34.79,12.38,0.762,0,11.79,22.26,0.035
"2022-08-19 00:00:00",798,1.48,155.6,51.89,5.6,16.5,26.67,41.12,91.5,791.5,277.7,34.59,11.82,0.72,0,14.36,20.86,0.035
"2022-08-20 00:00:00",799,1.391,190.1,46.16,6.95,11.76,20.63,55.78,94.4,562.8,99.3,17,3.669,0.213,0,11.43,17.48,0.034
"2022-08-21 00:00:00",800,1.618,213.6,84.1,7.625,8.97,28.41,25.16,97.3,807,300.7,37.83,13.81,0.866,0,7.949,18.7,0.034
"2022-08-22 00:00:00",801,1.068,162.5,49.21,4.55,10.74,23.68,43.14,96.8,989,277.7,42.18,12.8,0.787,0,10.1,17.05,0.033
"2022-08-23 00:00:00",802,1.221,1.565,40.31,7.475,8.31,24.6,46.56,100,786.3,293.8,35.91,13.23,0.836,0,8.3,17,0.033
"2022-08-24 00:00:00",803,0.924,133.4,50.23,5,12.86,25.08,46.8,97.7,1009,272.7,41.27,12.69,0.736,0,12.44,17.84,0.032
"2022-08-25 00:00:00",804,1.055,7.795,48.01,5.975,11.22,26.69,46.2,100,1074,298.6,45.31,13.79,0.874,0,12.28,19.51,0.032
"2022-08-26 00:00:00",805,1.474,356.7,32.87,6.5,11.34,28.62,45.08,100,795,293.3,36.11,12.7,0.807,0,12.01,20.39,0.032
"2022-08-27 00:00:00",806,0.974,139.7,60.97,4.475,14.21,27.06,55.29,100,945,253.4,36.41,11.2,0.697,0,13.05,20.03,0.032
"2022-08-28 00:00:00",807,1.342,23.25,62.77,5.9,13.36,31.02,42.04,100,746,277.1,31.76,11.52,0.73,0,13.85,21.9,0.031
"2022-08-29 00:00:00",808,1.306,99.3,79.29,4.175,18.59,25.92,67.3,100,948,202.9,34.59,8.67,0.557,0,18.54,22.17,0.031
"2022-08-30 00:00:00",809,1.782,150.6,90.4,6.575,18.25,28.98,55.5,100,753.5,277.6,32.77,11.95,0.759,0,17.79,22.43,0.031
"2022-08-31 00:00:00",810,1.675,173.8,40.93,5.825,10.12,20.76,51.09,97.8,745.4,142.4,29.24,6.99,0.406,1.27,9.1,16.04,0.031
"2022-09-01 00:00:00",811,1.674,188.7,44.77,6.35,10.53,23.24,41.08,86.7,1149,261.9,49.47,12.3,0.761,0,9.69,17.43,0.03
