"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Five_mins"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RH","SlrW_Avg","CUV5_W_Avg","Rain_mm_Tot","T107_C_Avg"
"TS","RN","meters/second","Deg","Deg","Deg C","%","W/m^2","W/m^2","mm","Deg C"
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Tot","Avg"
"2021-05-12 15:20:00",96511,1.811,17.31,22.99,30.57,45.04,307.7,11.9,0,32.27
"2021-05-12 15:25:00",96512,1.568,12.52,31.91,30.1,47.69,282.8,10.78,0,31.77
"2021-05-12 15:30:00",96513,1.469,10.4,31.86,30.24,48.11,275.4,10.82,0,31.79
"2021-05-12 15:35:00",96514,1.803,30.65,24.03,29.57,63.44,255.6,9.8,0,31.34
"2021-05-12 15:40:00",96515,1.79,21.87,25.68,28.5,68.08,236.8,8.92,0,30.73
"2021-05-12 15:45:00",96516,1.723,25.33,41.41,27.8,71.1,216.6,8.26,0,29.81
"2021-05-12 15:50:00",96517,1.913,22.72,21.11,27.14,73.95,201.5,7.656,0,28.72
"2021-05-12 15:55:00",96518,1.505,34.19,24.28,26.94,74.71,185.6,6.948,0,28.02
"2021-05-12 16:00:00",96519,1.705,28.59,24.53,26.7,75.59,168.3,6.287,0,27.36
"2021-05-12 16:05:00",96520,1.725,35.91,22.95,26.5,76.62,151.3,5.68,0,26.82
"2021-05-12 16:10:00",96521,1.268,33.28,28.35,26.33,77.68,132.3,5.087,0,26.43
"2021-05-12 16:15:00",96522,1.278,40.2,18.47,26.05,79.13,91.7,4.45,0,26.11
"2021-05-12 16:20:00",96523,1.508,36.08,28.85,25.53,81.1,48.03,3.904,0,25.74
"2021-05-12 16:25:00",96524,1.534,31.74,32.42,25.12,82.3,35.63,3.442,0,25.43
"2021-05-12 16:30:00",96525,1.485,28.24,25.08,24.84,83.1,31.8,3.037,0,25.14
"2021-05-12 16:35:00",96526,1.25,29.85,22.34,24.62,83.9,27.6,2.626,0,24.93
"2021-05-12 16:40:00",96527,1.377,29.98,23.41,24.46,84.2,23.9,2.215,0,24.69
"2021-05-12 16:45:00",96528,1.485,31.95,20.06,24.27,84.7,20.09,1.804,0,24.46
"2021-05-12 16:50:00",96529,1.24,28.61,19.22,24.07,85.5,16.07,1.413,0,24.25
"2021-05-12 16:55:00",96530,1.243,35.85,33.66,23.84,86.3,11.88,1.116,0,24.05
"2021-05-12 17:00:00",96531,1.263,27.29,26.05,23.62,87.1,7.957,0.836,0,23.82
"2021-05-12 17:05:00",96532,1.218,22.7,21.03,23.48,87.6,4.205,0.563,0,23.6
"2021-05-12 17:10:00",96533,1.175,34.13,15.89,23.24,88.5,0.806,0.341,0,23.43
"2021-05-12 17:15:00",96534,1.35,24.37,18.03,23.01,89.2,0,0.185,0,23.22
"2021-05-12 17:20:00",96535,1.227,17.73,24.38,22.92,89.6,0,0.098,0,23.02
"2021-05-12 17:25:00",96536,1.255,22.15,28.67,22.83,89.8,0,0.007,0,22.88
"2021-05-12 17:30:00",96537,0.905,19.31,17.75,22.72,90,0,0,0,22.76
"2021-05-12 17:35:00",96538,1.087,20.78,19.09,22.63,90.4,0,0,0,22.6
"2021-05-12 17:40:00",96539,0.641,13.89,15.78,22.54,90.6,0,0,0,22.5
"2021-05-12 17:45:00",96540,0.414,22.17,21.1,22.35,91.2,0,0,0,22.35
"2021-05-12 17:50:00",96541,0.299,25.63,7.686,22.14,91.9,0,0,0,22.17
"2021-05-12 17:55:00",96542,0.469,18.16,7.494,21.95,92.4,0,0,0,22
"2021-05-12 18:00:00",96543,0.483,12.58,21.21,21.84,92.9,0,0,0,21.81
"2021-05-12 18:05:00",96544,0.307,16.56,13.36,21.73,93,0,0,0,21.68
"2021-05-12 18:10:00",96545,0.101,33.52,1.668,21.63,93.1,0,0,0,21.53
"2021-05-12 18:15:00",96546,0,0,0,21.39,93.5,0,0,0,21.34
"2021-05-12 18:20:00",96547,0,0,0,21.19,94.1,0,0,0,20.99
"2021-05-12 18:25:00",96548,0,0,0,21.06,94.8,0,0,0,20.55
"2021-05-12 18:30:00",96549,0,0,0,20.94,95.3,0,0,0,20.24
"2021-05-12 18:35:00",96550,0,0,0,20.9,95.7,0,0,0,20
"2021-05-12 18:40:00",96551,0,0,0,20.8,96,0,0,0,19.8
"2021-05-12 18:45:00",96552,0,0,0,20.77,96.3,0,0,0,19.58
"2021-05-12 18:50:00",96553,0,0,0,20.76,96.5,0,0,0,19.39
"2021-05-12 18:55:00",96554,0,0,0,20.61,96.8,0,0,0,19.25
"2021-05-12 19:00:00",96555,0,0,0,20.53,96.9,0,0,0,19.1
"2021-05-12 19:05:00",96556,0,0,0,20.57,97.2,0,0,0,19.01
"2021-05-12 19:10:00",96557,0,0,0,20.54,97.3,0,0,0,18.88
"2021-05-12 19:15:00",96558,0,0,0,20.52,97.5,0,0,0,18.7
"2021-05-12 19:20:00",96559,0,0,0,20.7,97.3,0,0,0,18.58
"2021-05-12 19:25:00",96560,0,0,0,20.55,97.5,0,0,0,18.5
"2021-05-12 19:30:00",96561,0,0,0,20.55,97.3,0,0,0,18.4
"2021-05-12 19:35:00",96562,0,0,0,20.4,97.5,0,0,0,18.32
"2021-05-12 19:40:00",96563,0,0,0,20.24,97.5,0,0,0,18.22
"2021-05-12 19:45:00",96564,0,0,0,19.83,97.7,0,0,0,18.25
"2021-05-12 19:50:00",96565,0,0,0,20.04,97.9,0,0,0,18.23
"2021-05-12 19:55:00",96566,0,0,0,19.95,97.8,0,0,0,18.22
"2021-05-12 20:00:00",96567,0,0,0,19.56,98.6,0,0,0,18.2
"2021-05-12 20:05:00",96568,0,0,0,19.96,98.7,0,0,0,18.06
"2021-05-12 20:10:00",96569,0,0,0,20.06,98.5,0,0,0,18.04
"2021-05-12 20:15:00",96570,0,0,0,20.02,98.8,0,0,0,18.01
"2021-05-12 20:20:00",96571,0,0,0,20,98.9,0,0,0,17.99
"2021-05-12 20:25:00",96572,0,0,0,20.04,99,0,0,0,17.97
"2021-05-12 20:30:00",96573,0,0,0,20.19,99.2,0,0,0,17.93
"2021-05-12 20:35:00",96574,0,0,0,20.39,99.3,0,0,0,17.9
"2021-05-12 20:40:00",96575,0,0,0,20.59,99.3,0,0,0,17.91
"2021-05-12 20:45:00",96576,0,0,0,20.44,99,0,0,0,17.97
"2021-05-12 20:50:00",96577,0,0,0,20.15,99.3,0,0,0,18
"2021-05-12 20:55:00",96578,0,0,0,20.26,99,0,0,0,17.99
"2021-05-12 21:00:00",96579,0,0,0,19.68,99.2,0,0,0,18.03
"2021-05-12 21:05:00",96580,0,0,0,19.9,99.8,0,0,0,18.04
"2021-05-12 21:10:00",96581,0,0,0,20.26,99,0,0,0,18.09
"2021-05-12 21:15:00",96582,0,0,0,19.49,99.4,0,0,0,18.11
"2021-05-12 21:20:00",96583,0,0,0,19.58,99.9,0,0,0,18.06
"2021-05-12 21:25:00",96584,0,0,0,19.93,99.7,0,0,0,17.99
"2021-05-12 21:30:00",96585,0,0,0,20.17,99.9,0,0,0,17.91
"2021-05-12 21:35:00",96586,0,0,0,20.38,99.7,0,0,0,17.88
"2021-05-12 21:40:00",96587,0,0,0,20.57,99.9,0,0,0,17.92
"2021-05-12 21:45:00",96588,0,0,0,20.17,99.4,0,0,0,17.96
"2021-05-12 21:50:00",96589,0,0,0,19.6,99.8,0,0,0,17.93
"2021-05-12 21:55:00",96590,0,0,0,20,100,0,0,0,17.88
"2021-05-12 22:00:00",96591,0,0,0,20.36,100,0,0,0,17.92
"2021-05-12 22:05:00",96592,0,0,0,20.36,100,0,0,0,17.92
"2021-05-12 22:10:00",96593,0,0,0,20.37,100,0,0,0,17.84
"2021-05-12 22:15:00",96594,0,0,0,19.78,100,0,0,0,17.83
"2021-05-12 22:20:00",96595,0,0,0,20.02,100,0,0,0,17.86
"2021-05-12 22:25:00",96596,0,0,0,20.14,99.9,0,0,0,17.9
"2021-05-12 22:30:00",96597,0,0,0,19.51,100,0,0,0,17.96
"2021-05-12 22:35:00",96598,0,0,0,18.97,100,0,0,0,17.97
"2021-05-12 22:40:00",96599,0,0,0,19.64,100,0,0,0,17.89
"2021-05-12 22:45:00",96600,0.103,38.53,0.02,19.71,100,0,0,0,17.8
"2021-05-12 22:50:00",96601,0.288,189.1,60.3,19.9,100,0,0,0,17.77
"2021-05-12 22:55:00",96602,0.783,205.9,28.16,19.38,100,0,0,0,18.17
"2021-05-12 23:00:00",96603,0.812,189.3,20.7,19.83,100,0,0,0,19.29
"2021-05-12 23:05:00",96604,1.126,187.2,39.12,19.77,100,0,0,0,19.53
"2021-05-12 23:10:00",96605,0.767,185.4,30.72,19.59,100,0,0,0,19.51
"2021-05-12 23:15:00",96606,0.753,174.7,32.49,19.49,100,0,0,0,19.48
"2021-05-12 23:20:00",96607,0.876,196.8,28.94,19.42,100,0,0,0,19.44
"2021-05-12 23:25:00",96608,0.699,191.2,23.66,19.3,100,0,0,0,19.37
"2021-05-12 23:30:00",96609,0.567,184.2,26.48,19.18,100,0,0,0,19.3
"2021-05-12 23:35:00",96610,0.772,195.7,35.2,19.16,100,0,0,0,19.27
"2021-05-12 23:40:00",96611,0.496,195.6,26.77,19.1,100,0,0,0,19.25
"2021-05-12 23:45:00",96612,0.878,197.9,21.07,19.06,100,0,0,0,19.18
"2021-05-12 23:50:00",96613,0.469,191.6,34.55,19.02,100,0,0,0,19.14
"2021-05-12 23:55:00",96614,0.481,177.1,25.86,19,100,0,0,0,19.09
"2021-05-13 00:00:00",96615,0.428,192.3,40.48,19.03,100,0,0,0,19.1
"2021-05-13 00:05:00",96616,0.507,183.6,32.2,19.11,100,0,0,0,19.15
"2021-05-13 00:10:00",96617,0.444,178.2,40.83,19.16,100,0,0,0,19.18
