"TOA5","88296","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"2021-04-01 00:00:00",293,1.205,1.169,29.93,6.65,16.31,31.13,52.13,100,903,338.8,43.99,16.03,1.047,0,16.67,24.29,0.057
"2021-04-02 00:00:00",294,0.508,50.54,47.56,4.175,19.99,32.22,50.56,100,1102,334.2,49.55,15.89,1.031,0,19.61,25.6,0.052
"2021-04-03 00:00:00",295,1.098,357.7,35.07,6.2,18.23,30.51,51.74,100,1055,324.6,46.52,15.2,0.975,0,19.32,25.37,0.047
"2021-04-04 00:00:00",296,1.193,187.6,45.5,5.975,20.18,26.83,68.29,98.3,1053,167,45.41,8.95,0.551,0,20.54,22.98,0.043
"2021-04-05 00:00:00",297,0.694,173.7,46.16,4.1,15.37,27.68,53.51,99,1274,249.5,55.22,12.18,0.789,0,16.07,22.27,0.04
"2021-04-06 00:00:00",298,0.571,108,52.92,4.25,16.02,30.6,49.04,99,1065,320,47.13,14.64,0.91,0,16.4,23.16,0.037
"2021-04-07 00:00:00",299,0.53,52.83,39.66,4.625,17.03,31.44,43.87,100,1094,327.4,48.54,15.47,0.915,0,17.46,23.81,0.035
"2021-04-08 00:00:00",300,1.012,359.1,39.86,6.425,16.87,30.5,53.21,98.9,1118,313,47.33,14.55,0.926,0,17.44,24.58,0.033
"2021-04-09 00:00:00",301,0.702,23.4,40.91,5,18.55,32.05,52.48,100,1069,304.3,45.51,13.77,0.851,0,18.74,25.71,0.032
"2021-04-10 00:00:00",302,0.659,150.2,49.78,4.625,20.55,30.88,57.44,100,1061,290.6,45.1,13.6,0.868,0,20.81,25.65,0.032
"2021-04-11 00:00:00",303,0.7,24.21,48.84,5.675,19.76,32.11,50.57,100,1114,316.2,47.33,14.43,0.918,0,19.53,25.81,0.031
"2021-04-12 00:00:00",304,1.009,358,32.36,4.775,18.74,33.84,40.74,100,860,322.4,40.86,14.96,0.959,0,18.61,25.7,0.031
"2021-04-13 00:00:00",305,0.522,146.5,51.82,4.325,19.02,32.46,53.57,100,1030,283,42.88,12.79,0.782,0,18.59,25.71,0.03
"2021-04-14 00:00:00",306,0.837,15.43,37.39,5.45,22.09,32.79,50.01,100,827,307,39.64,14.34,0.918,0,21.54,27.57,0.03
"2021-04-15 00:00:00",307,0.887,2.058,43.47,5,20.35,32.61,54.6,100,901,304.3,40.45,14.11,0.9,0,20.69,26.74,0.03
"2021-04-16 00:00:00",308,0.745,358.8,71.63,4.175,19.06,31.86,53.81,100,950,264.6,40.66,11.86,0.753,0,19.23,25.97,0.029
"2021-04-17 00:00:00",309,2.02,182,51.34,8.45,16.13,26.61,49.01,98.7,1037,247.2,43.69,11.61,0.696,0,16.64,22.09,0.029
"2021-04-18 00:00:00",310,0.736,185.1,50.06,4.4,13.67,25.96,42.17,97.7,1141,240.2,49.46,11.85,0.725,0.762,13.7,19.03,0.028
"2021-04-19 00:00:00",311,1.03,0.905,42.45,5.975,11.4,27.5,48.74,97.9,1106,289.6,46.53,13.29,0.841,0,11.93,20.68,0.028
"2021-04-20 00:00:00",312,1.148,335.6,56.24,6.275,15.13,29.84,41.25,98,825,307.8,39.24,14.24,0.897,0,14.91,22.75,0.028
"2021-04-21 00:00:00",313,0.953,192.3,43.81,4.85,17.21,28.3,60.65,98.8,994,222.8,40.05,10.37,0.567,24.38,17.66,22.28,0.071
"2021-04-22 00:00:00",314,0.713,162.7,77.45,4.25,17.27,28.71,53.65,99.5,1036,297.5,41.26,13.57,0.852,0,17.67,23.24,0.073
"2021-04-23 00:00:00",315,0.838,17.2,41.93,5.525,16.67,29.45,53.07,100,838,275.8,38.03,12.84,0.785,1.524,17.37,23.42,0.068
"2021-04-24 00:00:00",316,0.522,242.6,44.16,4.1,15.12,27.58,52.77,100,983,252.4,38.23,11.73,0.637,6.604,15.81,20.6,0.082
"2021-04-25 00:00:00",317,0.651,322.3,35.99,4.85,13.86,28.44,48.42,99.7,886,181.8,37.42,8.8,0.575,0,14.26,20.35,0.074
"2021-04-26 00:00:00",318,0.787,199.7,39.1,5.525,17.53,28.61,58.82,98.7,1095,268.4,44.9,12.55,0.768,0,17.22,22.14,0.07
"2021-04-27 00:00:00",319,0.664,345.6,56.92,4.625,15.72,30.28,54.11,100,927,290,41.26,13.32,0.824,0,16.65,23.15,0.066
"2021-04-28 00:00:00",320,0.608,349.9,29.35,5.825,17.73,35.65,30.6,100,780,288.1,36.41,13.14,0.813,0,18.51,25.3,0.063
"2021-04-29 00:00:00",321,0.768,166.3,41.81,4.325,19.33,29.74,66.02,100,936,254.4,39.04,11.65,0.725,0,19.61,23.81,0.061
"2021-04-30 00:00:00",322,0.97,5.484,26.69,5.3,19.31,31.35,55.08,100,807,281.8,35.6,12.83,0.785,0,19.35,25.3,0.058
"2021-05-01 00:00:00",323,1.111,187.5,41.57,5.3,17.75,23.09,81.5,100,456.5,87.5,21.04,4.699,0.275,2.032,17.82,20.7,0.056
"2021-05-02 00:00:00",324,1.522,190.9,46.53,6.2,16.07,25.59,45.8,99.3,1047,228.2,45.01,11.11,0.648,1.27,16.5,19.42,0.055
"2021-05-03 00:00:00",325,0.812,182.3,39.82,4.7,14.53,25.84,56.75,99,945,272.6,40.66,12.76,0.784,1.27,15.02,19.29,0.055
"2021-05-04 00:00:00",326,0.784,177.1,44.2,4.475,15.46,26.39,54.32,98.8,975,277.9,41.26,12.7,0.755,0,15.57,20.11,0.054
"2021-05-05 00:00:00",327,0.667,180.7,62.61,3.8,14.61,27.3,48.1,99.2,1007,261,41.26,11.91,0.712,0,15.09,20.62,0.053
"2021-05-06 00:00:00",328,0.64,9.18,35.37,4.625,12.62,27.56,56.76,100,966,262.1,38.43,11.7,0.719,0,13.31,20.65,0.05
"2021-05-07 00:00:00",329,0.665,27.9,33.25,4.7,15.1,27.77,59.1,100,916,255.5,35.19,11.13,0.678,0,15.23,21.51,0.048
"2021-05-08 00:00:00",330,0.716,35.09,34.72,5.675,15.87,27.08,59.32,100,929,232.5,36.72,10.12,0.603,0,16.11,21.75,0.046
"2021-05-09 00:00:00",331,1.064,359.4,39.78,5.9,17.25,27.22,58.65,99.5,734.4,251.5,32.36,11.04,0.663,0,17.22,21.88,0.044
"2021-05-10 00:00:00",332,1.051,193.9,45.57,5.975,15.88,26.84,49.14,100,905,267.5,39.64,12.47,0.763,6.096,16.34,20.79,0.051
"2021-05-11 00:00:00",333,0.646,199.2,40.66,4.175,14.95,28.63,46.98,97.4,721.1,263.3,34.28,12.32,0.76,0,14.87,20.42,0.053
"2021-05-12 00:00:00",334,0.717,311.6,61.31,6.35,14.18,28.92,49.7,99.5,730.4,257.4,32.97,11.58,0.707,0,14.96,21.57,0.05
